Calendar year	D14C in per mil
1017.5	-14.8
1018.5	-14.2
1019.5	-13.8
1020.5	-13.2
1021.5	-12.7
1022.5	-12.2
1023.5	-11.7
1024.5	-11.2
1025.5	-10.8
1026.5	-10.5
1027.5	-10.2
1028.5	-9.9
1029.5	-9.6
1030.5	-9.4
1031.5	-9.2
1032.5	-9
1033.5	-8.8
1034.5	-8.6
1035.5	-8.4
1036.5	-8.3
1037.5	-8.2
1038.5	-8.2
1039.5	-8.1
1040.5	-7.9
1041.5	-7.8
1042.5	-7.7
1043.5	-7.6
1044.5	-7.5
1045.5	-7.3
1046.5	-7.1
1047.5	-6.8
1048.5	-6.6
1049.5	-6.4
1050.5	-6.2
1051.5	-6.1
1052.5	-5.9
1053.5	-5.7
1054.5	-5.6
1055.5	-5.5
1056.5	-5.6
1057.5	-5.6
1058.5	-5.6
1059.5	-5.7
1060.5	-5.8
1061.5	-5.9
1062.5	-6.1
1063.5	-6.3
1064.5	-6.4
1065.5	-6.6
1066.5	-6.7
1067.5	-6.8
1068.5	-6.9
1069.5	-7
1070.5	-7.2
1071.5	-7.3
1072.5	-7.4
1073.5	-7.5
1074.5	-7.6
1075.5	-7.8
1076.5	-8.2
1077.5	-8.4
1078.5	-8.8
1079.5	-9
1080.5	-9.4
1081.5	-9.7
1082.5	-10.1
1083.5	-10.4
1084.5	-10.7
1085.5	-11
1086.5	-11.3
1087.5	-11.6
1088.5	-11.9
1089.5	-12.2
1090.5	-12.4
1091.5	-12.6
1092.5	-12.9
1093.5	-13.1
1094.5	-13.3
1095.5	-13.5
1096.5	-13.6
1097.5	-13.8
1098.5	-14
1099.5	-14.1
1100.5	-14.3
1101.5	-14.5
1102.5	-14.7
1103.5	-14.9
1104.5	-15.1
1105.5	-15.3
1106.5	-15.6
1107.5	-15.8
1108.5	-16.1
1109.5	-16.4
1110.5	-16.6
1111.5	-16.7
1112.5	-16.8
1113.5	-16.9
1114.5	-17
1115.5	-17
1116.5	-16.8
1117.5	-16.6
1118.5	-16.5
1119.5	-16.3
1120.5	-16.1
1121.5	-16
1122.5	-15.8
1123.5	-15.6
1124.5	-15.5
1125.5	-15.4
1126.5	-15.4
1127.5	-15.4
1128.5	-15.5
1129.5	-15.5
1130.5	-15.6
1131.5	-15.7
1132.5	-15.9
1133.5	-16.1
1134.5	-16.2
1135.5	-16.5
1136.5	-17
1137.5	-17.4
1138.5	-17.8
1139.5	-18.3
1140.5	-18.6
1141.5	-18.9
1142.5	-19.1
1143.5	-19.4
1144.5	-19.7
1145.5	-19.7
1146.5	-19.4
1147.5	-19.2
1148.5	-19
1149.5	-18.7
1150.5	-18.4
1151.5	-18
1152.5	-17.6
1153.5	-17.3
1154.5	-16.9
1155.5	-16.6
1156.5	-16.2
1157.5	-15.9
1158.5	-15.6
1159.5	-15.3
1160.5	-15
1161.5	-14.8
1162.5	-14.4
1163.5	-14.1
1164.5	-13.8
1165.5	-13.6
1166.5	-13.5
1167.5	-13.4
1168.5	-13.3
1169.5	-13.2
1170.5	-13.3
1171.5	-13.4
1172.5	-13.6
1173.5	-13.8
1174.5	-13.9
1175.5	-14.1
1176.5	-14.2
1177.5	-14.3
1178.5	-14.5
1179.5	-14.6
1180.5	-14.7
1181.5	-14.8
1182.5	-14.8
1183.5	-14.8
1184.5	-14.9
1185.5	-14.9
1186.5	-14.9
1187.5	-14.9
1188.5	-14.8
1189.5	-14.8
1190.5	-14.8
1191.5	-14.9
1192.5	-14.9
1193.5	-14.9
1194.5	-15
1195.5	-15.1
1196.5	-15.3
1197.5	-15.6
1198.5	-15.8
1199.5	-16
1200.5	-16.1
1201.5	-16.2
1202.5	-16.2
1203.5	-16.3
1204.5	-16.4
1205.5	-16.4
1206.5	-16.3
1207.5	-16.2
1208.5	-16.1
1209.5	-16
1210.5	-15.9
1211.5	-15.8
1212.5	-15.8
1213.5	-15.7
1214.5	-15.6
1215.5	-15.3
1216.5	-15
1217.5	-14.7
1218.5	-14.3
1219.5	-14
1220.5	-13.7
1221.5	-13.4
1222.5	-13.1
1223.5	-12.8
1224.5	-12.5
1225.5	-12.3
1226.5	-12.4
1227.5	-12.5
1228.5	-12.6
1229.5	-12.7
1230.5	-12.8
1231.5	-13.1
1232.5	-13.3
1233.5	-13.5
1234.5	-13.8
1235.5	-14
1236.5	-14.1
1237.5	-14.2
1238.5	-14.4
1239.5	-14.5
1240.5	-14.6
1241.5	-14.6
1242.5	-14.6
1243.5	-14.6
1244.5	-14.6
1245.5	-14.6
1246.5	-14.7
1247.5	-14.8
1248.5	-14.8
1249.5	-14.9
1250.5	-14.9
1251.5	-14.9
1252.5	-14.9
1253.5	-14.8
1254.5	-14.8
1255.5	-14.7
1256.5	-14.5
1257.5	-14.2
1258.5	-14
1259.5	-13.8
1260.5	-13.5
1261.5	-13.2
1262.5	-12.9
1263.5	-12.6
1264.5	-12.3
1265.5	-12.1
1266.5	-11.9
1267.5	-11.7
1268.5	-11.5
1269.5	-11.3
1270.5	-11.1
1271.5	-10.8
1272.5	-10.5
1273.5	-10.2
1274.5	-9.9
1275.5	-9.6
1276.5	-9.2
1277.5	-8.8
1278.5	-8.3
1279.5	-7.9
1280.5	-7.5
1281.5	-7.1
1282.5	-6.7
1283.5	-6.2
1284.5	-5.8
1285.5	-5.4
1286.5	-5.1
1287.5	-4.8
1288.5	-4.5
1289.5	-4.2
1290.5	-4
1291.5	-3.7
1292.5	-3.4
1293.5	-3.1
1294.5	-2.8
1295.5	-2.6
1296.5	-2.3
1297.5	-2
1298.5	-1.7
1299.5	-1.4
1300.5	-1.2
1301.5	-1
1302.5	-0.9
1303.5	-0.7
1304.5	-0.5
1305.5	-0.4
1306.5	-0.2
1307.5	-0.2
1308.5	0
1309.5	0
1310.5	0.2
1311.5	0.2
1312.5	0.3
1313.5	0.5
1314.5	0.6
1315.5	0.7
1316.5	0.9
1317.5	1
1318.5	1.2
1319.5	1.4
1320.5	1.6
1321.5	1.7
1322.5	1.9
1323.5	2.1
1324.5	2.2
1325.5	2.4
1326.5	2.5
1327.5	2.6
1328.5	2.7
1329.5	2.8
1330.5	2.9
1331.5	2.9
1332.5	2.8
1333.5	2.8
1334.5	2.8
1335.5	2.7
1336.5	2.4
1337.5	2.1
1338.5	1.9
1339.5	1.6
1340.5	1.3
1341.5	0.9
1342.5	0.6
1343.5	0.2
1344.5	-0.2
1345.5	-0.6
1346.5	-0.9
1347.5	-1.3
1348.5	-1.7
1349.5	-2
1350.5	-2.4
1351.5	-2.8
1352.5	-3.1
1353.5	-3.5
1354.5	-3.9
1355.5	-4.3
1356.5	-4.6
1357.5	-5
1358.5	-5.4
1359.5	-5.7
1360.5	-6.1
1361.5	-6.5
1362.5	-7
1363.5	-7.4
1364.5	-7.8
1365.5	-8.2
1366.5	-8.7
1367.5	-9.1
1368.5	-9.5
1369.5	-10
1370.5	-10.3
1371.5	-10.6
1372.5	-10.8
1373.5	-11.1
1374.5	-11.4
1375.5	-11.5
1376.5	-11.4
1377.5	-11.4
1378.5	-11.4
1379.5	-11.3
1380.5	-11.2
1381.5	-10.9
1382.5	-10.6
1383.5	-10.2
1384.5	-10
1385.5	-9.6
1386.5	-9.1
1387.5	-8.7
1388.5	-8.2
1389.5	-7.7
1390.5	-7.3
1391.5	-6.9
1392.5	-6.5
1393.5	-6.1
1394.5	-5.7
1395.5	-5.4
1396.5	-5.3
1397.5	-5.1
1398.5	-4.9
1399.5	-4.8
1400.5	-4.6
1401.5	-4.4
1402.5	-4.2
1403.5	-4.1
1404.5	-3.9
1405.5	-3.6
1406.5	-3.3
1407.5	-3
1408.5	-2.8
1409.5	-2.5
1410.5	-2.1
1411.5	-1.8
1412.5	-1.6
1413.5	-1.2
1414.5	-1
1415.5	-0.7
1416.5	-0.5
1417.5	-0.2
1418.5	0
1419.5	0.2
1420.5	0.4
1421.5	0.5
1422.5	0.6
1423.5	0.8
1424.5	0.9
1425.5	1.1
1426.5	1.3
1427.5	1.4
1428.5	1.6
1429.5	1.8
1430.5	2
1431.5	2.2
1432.5	2.5
1433.5	2.7
1434.5	2.9
1435.5	3.2
1436.5	3.5
1437.5	3.8
1438.5	4.1
1439.5	4.4
1440.5	4.8
1441.5	5.2
1442.5	5.6
1443.5	6
1444.5	6.4
1445.5	6.8
1446.5	7.2
1447.5	7.6
1448.5	8.1
1449.5	8.5
1450.5	8.9
1451.5	9.2
1452.5	9.5
1453.5	9.8
1454.5	10.1
1455.5	10.3
1456.5	10.3
1457.5	10.4
1458.5	10.4
1459.5	10.4
1460.5	10.4
1461.5	10.4
1462.5	10.4
1463.5	10.3
1464.5	10.3
1465.5	10.3
1466.5	10.4
1467.5	10.5
1468.5	10.6
1469.5	10.7
1470.5	10.7
1471.5	10.7
1472.5	10.8
1473.5	10.8
1474.5	10.8
1475.5	10.8
1476.5	10.7
1477.5	10.7
1478.5	10.7
1479.5	10.6
1480.5	10.6
1481.5	10.6
1482.5	10.6
1483.5	10.5
1484.5	10.5
1485.5	10.6
1486.5	10.7
1487.5	10.8
1488.5	10.8
1489.5	10.9
1490.5	11
1491.5	11.1
1492.5	11.2
1493.5	11.2
1494.5	11.3
1495.5	11.3
1496.5	11.2
1497.5	11.2
1498.5	11.2
1499.5	11.1
1500.5	11
1501.5	10.9
1502.5	10.7
1503.5	10.5
1504.5	10.4
1505.5	10.2
1506.5	10
1507.5	9.8
1508.5	9.6
1509.5	9.4
1510.5	9.3
1511.5	9.4
1512.5	9.5
1513.5	9.6
1514.5	9.7
1515.5	9.7
1516.5	9.8
1517.5	9.9
1518.5	10
1519.5	10.1
1520.5	10.2
1521.5	10.5
1522.5	10.8
1523.5	11.2
1524.5	11.4
1525.5	11.7
1526.5	12
1527.5	12.2
1528.5	12.4
1529.5	12.7
1530.5	12.8
1531.5	12.7
1532.5	12.6
1533.5	12.5
1534.5	12.4
1535.5	12.3
1536.5	12.1
1537.5	11.9
1538.5	11.7
1539.5	11.5
1540.5	11.3
1541.5	11.1
1542.5	10.9
1543.5	10.6
1544.5	10.4
1545.5	10.2
1546.5	10.2
1547.5	10.1
1548.5	10
1549.5	9.9
1550.5	9.7
1551.5	9.4
1552.5	9.2
1553.5	8.9
1554.5	8.6
1555.5	8.3
1556.5	7.9
1557.5	7.5
1558.5	7
1559.5	6.6
1560.5	6.4
1561.5	6.4
1562.5	6.3
1563.5	6.3
1564.5	6.3
1565.5	6.2
1566.5	6.1
1567.5	5.9
1568.5	5.7
1569.5	5.6
1570.5	5.3
1571.5	5
1572.5	4.8
1573.5	4.5
1574.5	4.2
1575.5	3.9
1576.5	3.7
1577.5	3.5
1578.5	3.4
1579.5	3.2
1580.5	3.1
1581.5	3
1582.5	3
1583.5	2.9
1584.5	2.8
1585.5	2.7
1586.5	2.6
1587.5	2.5
1588.5	2.4
1589.5	2.3
1590.5	2
1591.5	1.6
1592.5	1.2
1593.5	0.8
1594.5	0.4
1595.5	0.1
1596.5	-0.1
1597.5	-0.4
1598.5	-0.6
1599.5	-0.8
1600.5	-1.2
1601.5	-1.9
1602.5	-2.6
1603.5	-3.2
1604.5	-3.9
1605.5	-4.2
1606.5	-4
1607.5	-4
1608.5	-3.9
1609.5	-3.8
1610.5	-3.7
1611.5	-3.6
1612.5	-3.6
1613.5	-3.6
1614.5	-3.5
1615.5	-3.3
1616.5	-3
1617.5	-2.6
1618.5	-2.2
1619.5	-1.9
1620.5	-1.7
1621.5	-1.8
1622.5	-1.9
1623.5	-1.9
1624.5	-2
1625.5	-2
1626.5	-2
1627.5	-2
1628.5	-2.1
1629.5	-2.1
1630.5	-1.9
1631.5	-1.5
1632.5	-1.1
1633.5	-0.6
1634.5	-0.2
1635.5	0
1636.5	0.1
1637.5	0.1
1638.5	0.2
1639.5	0.3
1640.5	0.6
1641.5	1.1
1642.5	1.6
1643.5	2.1
1644.5	2.6
1645.5	3.1
1646.5	3.5
1647.5	3.9
1648.5	4.3
1649.5	4.7
1650.5	5
1651.5	5.2
1652.5	5.5
1653.5	5.7
1654.5	5.9
1655.5	6
1656.5	6
1657.5	6
1658.5	6.1
1659.5	6.1
1660.5	6.3
1661.5	6.6
1662.5	6.9
1663.5	7.2
1664.5	7.5
1665.5	8.1
1666.5	8.8
1667.5	9.6
1668.5	10.3
1669.5	11
1670.5	11.4
1671.5	11.4
1672.5	11.4
1673.5	11.4
1674.5	11.4
1675.5	11.5
1676.5	11.6
1677.5	11.7
1678.5	11.8
1679.5	11.8
1680.5	12.2
1681.5	12.7
1682.5	13.2
1683.5	13.8
1684.5	14.3
1685.5	14.6
1686.5	14.7
1687.5	14.8
1688.5	14.9
1689.5	15
1690.5	15.1
1691.5	15.4
1692.5	15.7
1693.5	15.9
1694.5	16.2
1695.5	16.4
1696.5	16.7
1697.5	17
1698.5	17.2
1699.5	17.5
1700.5	17.5
1701.5	17.3
1702.5	17.1
1703.5	17
1704.5	16.8
1705.5	16.7
1706.5	16.8
1707.5	16.9
1708.5	17
1709.5	17.1
1710.5	17.1
1711.5	17.1
1712.5	17.1
1713.5	17
1714.5	17
1715.5	16.8
1716.5	16.4
1717.5	15.9
1718.5	15.5
1719.5	15.1
1720.5	14.7
1721.5	14.4
1722.5	14.1
1723.5	13.7
1724.5	13.4
1725.5	12.8
1726.5	12.1
1727.5	11.4
1728.5	10.7
1729.5	10
1730.5	9.3
1731.5	8.8
1732.5	8.3
1733.5	7.8
1734.5	7.3
1735.5	6.8
1736.5	6.3
1737.5	5.8
1738.5	5.3
1739.5	4.8
1740.5	4.6
1741.5	4.6
1742.5	4.5
1743.5	4.5
1744.5	4.5
1745.5	4.4
1746.5	4.3
1747.5	4.2
1748.5	4.1
1749.5	4
1750.5	3.9
1751.5	3.8
1752.5	3.8
1753.5	3.7
1754.5	3.6
1755.5	3.6
1756.5	3.6
1757.5	3.7
1758.5	3.7
1759.5	3.7
1760.5	3.4
1761.5	2.9
1762.5	2.4
1763.5	1.8
1764.5	1.3
1765.5	0.9
1766.5	0.7
1767.5	0.4
1768.5	0.2
1769.5	0
1770.5	-0.1
1771.5	0
1772.5	0.1
1773.5	0.2
1774.5	0.3
1775.5	0
1776.5	-0.5
1777.5	-1.1
1778.5	-1.7
1779.5	-2.2
1780.5	-2.9
1781.5	-3.8
1782.5	-4.7
1783.5	-5.5
1784.5	-6.4
1785.5	-6.9
1786.5	-7.1
1787.5	-7.3
1788.5	-7.6
1789.5	-7.8
1790.5	-7.9
1791.5	-7.8
1792.5	-7.8
1793.5	-7.7
1794.5	-7.6
1795.5	-7.1
1796.5	-6.2
1797.5	-5.3
1798.5	-4.4
1799.5	-3.5
1800.5	-2.9
1801.5	-2.6
1802.5	-2.3
1803.5	-2
1804.5	-1.7
1805.5	-1.4
1806.5	-1
1807.5	-0.6
1808.5	-0.1
1809.5	0.3
1810.5	0.7
1811.5	1.1
1812.5	1.5
1813.5	1.9
1814.5	2.3
1815.5	2.5
1816.5	2.6
1817.5	2.8
1818.5	2.9
1819.5	3
1820.5	2.9
1821.5	2.8
1822.5	2.6
1823.5	2.5
1824.5	2.4
1825.5	2.3
1826.5	2.4
1827.5	2.5
1828.5	2.6
1829.5	2.7
1830.5	2.4
1831.5	1.8
1832.5	1.2
1833.5	0.7
1834.5	0.1
1835.5	-0.4
1836.5	-0.7
1837.5	-1
1838.5	-1.4
1839.5	-1.7
1840.5	-1.9
1841.5	-1.8
1842.5	-1.7
1843.5	-1.6
1844.5	-1.5
1845.5	-1.6
1846.5	-1.7
1847.5	-1.8
1848.5	-1.9
1849.5	-2
1850.5	-2.3
1851.5	-2.6
1852.5	-2.9
1853.5	-3.2
1854.5	-3.5
1855.5	-3.7
1856.5	-3.8
1857.5	-3.8
1858.5	-3.8
1859.5	-3.9
1860.5	-4
1861.5	-4.2
1862.5	-4.5
1863.5	-4.7
1864.5	-4.9
1865.5	-5
1866.5	-4.8
1867.5	-4.8
1868.5	-4.7
1869.5	-4.5
1870.5	-4.6
1871.5	-4.9
1872.5	-5.1
1873.5	-5.3
1874.5	-5.6
1875.5	-5.6
1876.5	-5.3
1877.5	-5.1
1878.5	-4.9
1879.5	-4.6
1880.5	-4.5
1881.5	-4.6
1882.5	-4.7
1883.5	-4.7
1884.5	-4.8
1885.5	-4.8
1886.5	-4.8
1887.5	-4.8
1888.5	-4.9
1889.5	-4.9
1890.5	-4.7
1891.5	-4.4
1892.5	-4
1893.5	-3.6
1894.5	-3.3
1895.5	-3.1
1896.5	-3
1897.5	-3
1898.5	-2.9
1899.5	-2.8
1900.5	-3
1901.5	-3.4
1902.5	-3.9
1903.5	-4.3
1904.5	-4.7
1905.5	-5.2
1906.5	-5.7
1907.5	-6.2
1908.5	-6.7
1909.5	-7.2
1910.5	-7.6
1911.5	-7.9
1912.5	-8.1
1913.5	-8.3
1914.5	-8.6
1915.5	-9.1
1916.5	-9.8
1917.5	-10.6
1918.5	-11.3
1919.5	-12
1920.5	-12.5
1921.5	-12.7
1922.5	-12.9
1923.5	-13
1924.5	-13.2
1925.5	-13.6
1926.5	-14.2
1927.5	-14.8
1928.5	-15.5
1929.5	-16.1
1930.5	-16.5
1931.5	-16.6
1932.5	-16.8
1933.5	-17
1934.5	-17.1
1935.5	-17.5
1936.5	-18
1937.5	-18.6
1938.5	-19.2
1939.5	-19.7
1940.5	-20.2
1941.5	-20.8
1942.5	-21.2
1943.5	-21.8
1944.5	-22.2
1945.5	-22.7
1946.5	-23.1
1947.5	-23.5
1948.5	-23.9
1949.5	-24.3
1950.5	-27.1
1951.5	-26.6
1952.5	-25.9
1953.5	-23.3
1954.5	-23.5
1955.5	-8.4
1956.5	13.3
1957.5	44.3
1958.5	120.2
1959.5	197
1960.5	202.4
1961.5	221.2
1962.5	291.9
1963.5	517.2
1964.5	670.8
1965.5	684.4
1966.5	646.9
1967.5	606.5
1968.5	557.3
1969.5	546.5
1970.5	515.6
1971.5	519
1972.5	470.3
1973.5	435.8
1974.5	405.5
1975.5	389.8
1976.5	354.9
1977.5	333.7
1978.5	324.5
1979.5	293.2
1980.5	273.7
1981.5	258.6
1982.5	241.3
1983.5	227.3
1984.5	213
1985.5	201.9
1986.5	191.4
1987.5	178.2
1988.5	165.5
1989.5	159.3
1990.5	152
1991.5	145.1
1992.5	139.4
1993.5	125.9
1994.5	120.6
1995.5	114.1
1996.5	109.3
1997.5	104.7
1998.5	98.8
1999.5	95.4
2000.5	86.1
2001.5	84
2002.5	77.5
2003.5	73
2004.5	66.4
2005.5	60.9
2006.5	58.7
2007.5	54.2
2008.5	50.3
2009.5	48.7
